quarter,type,district,district_display,project,flat_type,median_rent
2019Q1,Condo,15,"Katong, Joo Chiat, Amber Road",THE MAKENA,-,2.62
2019Q3,Condo,15,"Katong, Joo Chiat, Amber Road",THE MAKENA,-,2.59
2020Q3,Condo,15,"Katong, Joo Chiat, Amber Road",THE MAKENA,-,2.6
2020Q1,Condo,15,"Katong, Joo Chiat, Amber Road",THE MAKENA,-,2.68
2019Q2,Condo,15,"Katong, Joo Chiat, Amber Road",THE MAKENA,-,2.65
2020Q4,Condo,15,"Katong, Joo Chiat, Amber Road",THE MAKENA,-,2.69
2019Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",EASTWOOD REGENCY,-,3.54
2019Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",EASTWOOD REGENCY,-,3.42
2020Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",EASTWOOD REGENCY,-,3.51
2018Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",SPANISH VILLAGE,-,2.84
2018Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",SPANISH VILLAGE,-,2.64
2018Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",SPANISH VILLAGE,-,2.64
2018Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",SPANISH VILLAGE,-,2.55
2019Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",SPANISH VILLAGE,-,2.27
2020Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",SPANISH VILLAGE,-,2.42
2019Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",SPANISH VILLAGE,-,2.66
2020Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",SPANISH VILLAGE,-,2.2
2019Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",SPANISH VILLAGE,-,2.5
2020Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",SPANISH VILLAGE,-,2.55
2019Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",SPANISH VILLAGE,-,2.58
2020Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",SPANISH VILLAGE,-,2.28
2018Q1,Condo,13,"Macpherson, Braddell",BARTLEY RIDGE,-,3.47
2018Q3,Condo,13,"Macpherson, Braddell",BARTLEY RIDGE,-,3.19
2019Q1,Condo,13,"Macpherson, Braddell",BARTLEY RIDGE,-,3.23
2018Q2,Condo,13,"Macpherson, Braddell",BARTLEY RIDGE,-,3.21
2018Q4,Condo,13,"Macpherson, Braddell",BARTLEY RIDGE,-,3.24
2019Q3,Condo,13,"Macpherson, Braddell",BARTLEY RIDGE,-,3.33
2020Q1,Condo,13,"Macpherson, Braddell",BARTLEY RIDGE,-,3.34
2019Q2,Condo,13,"Macpherson, Braddell",BARTLEY RIDGE,-,3.29
2019Q4,Condo,13,"Macpherson, Braddell",BARTLEY RIDGE,-,3.55
2020Q3,Condo,13,"Macpherson, Braddell",BARTLEY RIDGE,-,3.47
2020Q2,Condo,13,"Macpherson, Braddell",BARTLEY RIDGE,-,3.33
2020Q4,Condo,13,"Macpherson, Braddell",BARTLEY RIDGE,-,3.38
2018Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ONE JERVOIS,-,3.76
2018Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ONE JERVOIS,-,3.82
2018Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ONE JERVOIS,-,3.96
2018Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ONE JERVOIS,-,3.92
2020Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ONE JERVOIS,-,3.96
2020Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ONE JERVOIS,-,3.84
2019Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ONE JERVOIS,-,3.77
2019Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ONE JERVOIS,-,3.74
2020Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ONE JERVOIS,-,3.81
2019Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ONE JERVOIS,-,3.75
2019Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ONE JERVOIS,-,3.83
2020Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ONE JERVOIS,-,3.81
2018Q1,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLVIEW HEIGHTS,-,2.22
2018Q3,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLVIEW HEIGHTS,-,2.3
2018Q2,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLVIEW HEIGHTS,-,2.24
2018Q4,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLVIEW HEIGHTS,-,2.27
2019Q1,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLVIEW HEIGHTS,-,2.22
2019Q3,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLVIEW HEIGHTS,-,2.24
2020Q1,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLVIEW HEIGHTS,-,2.25
2019Q2,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLVIEW HEIGHTS,-,2.16
2019Q4,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLVIEW HEIGHTS,-,2.27
2020Q3,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLVIEW HEIGHTS,-,2.32
2020Q2,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLVIEW HEIGHTS,-,2.25
2020Q4,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLVIEW HEIGHTS,-,2.3
2019Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ONE TREE HILL RESIDENCE,-,3.75
2018Q1,Condo,11,"Watten Estate, Novena, Thomson",SOLEIL @ SINARAN,-,5.07
2018Q3,Condo,11,"Watten Estate, Novena, Thomson",SOLEIL @ SINARAN,-,4.92
2018Q2,Condo,11,"Watten Estate, Novena, Thomson",SOLEIL @ SINARAN,-,5.03
2018Q4,Condo,11,"Watten Estate, Novena, Thomson",SOLEIL @ SINARAN,-,4.99
2019Q4,Condo,11,"Watten Estate, Novena, Thomson",SOLEIL @ SINARAN,-,4.99
2020Q2,Condo,11,"Watten Estate, Novena, Thomson",SOLEIL @ SINARAN,-,5.05
2019Q1,Condo,11,"Watten Estate, Novena, Thomson",SOLEIL @ SINARAN,-,5.2
2020Q3,Condo,11,"Watten Estate, Novena, Thomson",SOLEIL @ SINARAN,-,4.99
2019Q3,Condo,11,"Watten Estate, Novena, Thomson",SOLEIL @ SINARAN,-,5.01
2020Q1,Condo,11,"Watten Estate, Novena, Thomson",SOLEIL @ SINARAN,-,5.16
2019Q2,Condo,11,"Watten Estate, Novena, Thomson",SOLEIL @ SINARAN,-,5.16
2020Q4,Condo,11,"Watten Estate, Novena, Thomson",SOLEIL @ SINARAN,-,4.83
2020Q3,Condo,2,"Anson, Tanjong Pagar",ALTEZ,-,6.17
2018Q3,Condo,2,"Anson, Tanjong Pagar",ALTEZ,-,6.57
2018Q1,Condo,2,"Anson, Tanjong Pagar",ALTEZ,-,6.47
2019Q1,Condo,2,"Anson, Tanjong Pagar",ALTEZ,-,6.38
2018Q2,Condo,2,"Anson, Tanjong Pagar",ALTEZ,-,6.6
2018Q4,Condo,2,"Anson, Tanjong Pagar",ALTEZ,-,6.06
2019Q3,Condo,2,"Anson, Tanjong Pagar",ALTEZ,-,6.33
2020Q1,Condo,2,"Anson, Tanjong Pagar",ALTEZ,-,6.37
2019Q2,Condo,2,"Anson, Tanjong Pagar",ALTEZ,-,6.62
2019Q4,Condo,2,"Anson, Tanjong Pagar",ALTEZ,-,6.16
2020Q2,Condo,2,"Anson, Tanjong Pagar",ALTEZ,-,6.07
2020Q4,Condo,2,"Anson, Tanjong Pagar",ALTEZ,-,5.97
2018Q1,Condo,18,"Tampines, Pasir Ris",SEASTRAND,-,2.51
2018Q3,Condo,18,"Tampines, Pasir Ris",SEASTRAND,-,2.61
2018Q2,Condo,18,"Tampines, Pasir Ris",SEASTRAND,-,2.78
2018Q4,Condo,18,"Tampines, Pasir Ris",SEASTRAND,-,2.75
2019Q4,Condo,18,"Tampines, Pasir Ris",SEASTRAND,-,2.87
2020Q2,Condo,18,"Tampines, Pasir Ris",SEASTRAND,-,2.72
2019Q1,Condo,18,"Tampines, Pasir Ris",SEASTRAND,-,2.63
2019Q3,Condo,18,"Tampines, Pasir Ris",SEASTRAND,-,2.83
2020Q1,Condo,18,"Tampines, Pasir Ris",SEASTRAND,-,2.72
2020Q3,Condo,18,"Tampines, Pasir Ris",SEASTRAND,-,2.49
2019Q2,Condo,18,"Tampines, Pasir Ris",SEASTRAND,-,2.78
2020Q4,Condo,18,"Tampines, Pasir Ris",SEASTRAND,-,2.49
2019Q3,Condo,15,"Katong, Joo Chiat, Amber Road",AMBERGLADES,-,2.76
2020Q1,Condo,15,"Katong, Joo Chiat, Amber Road",AMBERGLADES,-,2.85
2019Q4,Condo,15,"Katong, Joo Chiat, Amber Road",AMBERGLADES,-,2.79
2020Q3,Condo,15,"Katong, Joo Chiat, Amber Road",AMBERGLADES,-,2.95
2020Q2,Condo,15,"Katong, Joo Chiat, Amber Road",AMBERGLADES,-,2.86
2020Q4,Condo,15,"Katong, Joo Chiat, Amber Road",AMBERGLADES,-,2.85
2018Q1,Condo,18,"Tampines, Pasir Ris",NV RESIDENCES,-,2.4
2018Q3,Condo,18,"Tampines, Pasir Ris",NV RESIDENCES,-,2.39
2018Q2,Condo,18,"Tampines, Pasir Ris",NV RESIDENCES,-,2.45
2018Q4,Condo,18,"Tampines, Pasir Ris",NV RESIDENCES,-,2.51
2020Q2,Condo,18,"Tampines, Pasir Ris",NV RESIDENCES,-,2.43
2020Q3,Condo,18,"Tampines, Pasir Ris",NV RESIDENCES,-,2.43
2019Q1,Condo,18,"Tampines, Pasir Ris",NV RESIDENCES,-,2.52
2019Q3,Condo,18,"Tampines, Pasir Ris",NV RESIDENCES,-,2.43
2020Q1,Condo,18,"Tampines, Pasir Ris",NV RESIDENCES,-,2.58
2019Q2,Condo,18,"Tampines, Pasir Ris",NV RESIDENCES,-,2.45
2019Q4,Condo,18,"Tampines, Pasir Ris",NV RESIDENCES,-,2.43
2020Q4,Condo,18,"Tampines, Pasir Ris",NV RESIDENCES,-,2.5
2018Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",THE SIXTH AVENUE RESIDENCES,-,3.1
2018Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",THE SIXTH AVENUE RESIDENCES,-,3.34
2019Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",THE SIXTH AVENUE RESIDENCES,-,3.29
2020Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",THE SIXTH AVENUE RESIDENCES,-,3.17
2020Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",THE SIXTH AVENUE RESIDENCES,-,3.31
2019Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",THE SIXTH AVENUE RESIDENCES,-,3.39
2020Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",THE SIXTH AVENUE RESIDENCES,-,3.32
2018Q1,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",DOVER PARKVIEW,-,3.1
2018Q3,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",DOVER PARKVIEW,-,2.99
2018Q2,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",DOVER PARKVIEW,-,2.89
2018Q4,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",DOVER PARKVIEW,-,2.99
2019Q1,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",DOVER PARKVIEW,-,2.99
2019Q3,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",DOVER PARKVIEW,-,3.04
2020Q1,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",DOVER PARKVIEW,-,3.04
2019Q2,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",DOVER PARKVIEW,-,2.95
2019Q4,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",DOVER PARKVIEW,-,3
2020Q3,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",DOVER PARKVIEW,-,2.99
2020Q2,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",DOVER PARKVIEW,-,2.99
2020Q4,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",DOVER PARKVIEW,-,2.99
2018Q3,Condo,13,"Macpherson, Braddell",THE VENUE RESIDENCES,-,3.31
2019Q3,Condo,13,"Macpherson, Braddell",THE VENUE RESIDENCES,-,3.35
2020Q3,Condo,13,"Macpherson, Braddell",THE VENUE RESIDENCES,-,3.53
2020Q4,Condo,13,"Macpherson, Braddell",THE VENUE RESIDENCES,-,3.34
2019Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",THE FORD @ HOLLAND,-,4.74
2020Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",THE FORD @ HOLLAND,-,4.85
2019Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",THE FORD @ HOLLAND,-,4.6
2020Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",THE FORD @ HOLLAND,-,4.85
2018Q4,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",THE STERLING,-,2.98
2018Q1,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",THE STERLING,-,2.76
2018Q3,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",THE STERLING,-,2.65
2018Q2,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",THE STERLING,-,2.68
2019Q4,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",THE STERLING,-,2.96
2020Q2,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",THE STERLING,-,2.76
2019Q1,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",THE STERLING,-,2.87
2019Q3,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",THE STERLING,-,2.64
2020Q3,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",THE STERLING,-,2.68
2019Q2,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",THE STERLING,-,2.77
2020Q4,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",THE STERLING,-,2.79
2018Q1,Condo,2,"Anson, Tanjong Pagar",ICON,-,5.67
2018Q3,Condo,2,"Anson, Tanjong Pagar",ICON,-,5.57
2018Q2,Condo,2,"Anson, Tanjong Pagar",ICON,-,5.67
2018Q4,Condo,2,"Anson, Tanjong Pagar",ICON,-,5.57
2019Q1,Condo,2,"Anson, Tanjong Pagar",ICON,-,5.53
2019Q3,Condo,2,"Anson, Tanjong Pagar",ICON,-,5.56
2020Q1,Condo,2,"Anson, Tanjong Pagar",ICON,-,5.16
2019Q2,Condo,2,"Anson, Tanjong Pagar",ICON,-,5.62
2019Q4,Condo,2,"Anson, Tanjong Pagar",ICON,-,5.18
2020Q3,Condo,2,"Anson, Tanjong Pagar",ICON,-,4.99
2020Q2,Condo,2,"Anson, Tanjong Pagar",ICON,-,5.26
2020Q4,Condo,2,"Anson, Tanjong Pagar",ICON,-,4.71
2018Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV RESIDENCES,-,5.7
2018Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV RESIDENCES,-,4.72
2018Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV RESIDENCES,-,4.79
2018Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV RESIDENCES,-,5.23
2019Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV RESIDENCES,-,5.11
2020Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV RESIDENCES,-,4.91
2019Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV RESIDENCES,-,5.15
2019Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV RESIDENCES,-,5.46
2020Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV RESIDENCES,-,5.14
2020Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV RESIDENCES,-,4.57
2019Q2,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV RESIDENCES,-,5.13
2020Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",RV RESIDENCES,-,4.57
2020Q3,Condo,8,Little India,OXFORD SUITES,-,3.24
2019Q3,Condo,8,Little India,OXFORD SUITES,-,3.36
2018Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",OPTIMA @ TANAH MERAH,-,3.06
2018Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",OPTIMA @ TANAH MERAH,-,3.02
2018Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",OPTIMA @ TANAH MERAH,-,3.08
2018Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",OPTIMA @ TANAH MERAH,-,3.28
2020Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",OPTIMA @ TANAH MERAH,-,3.05
2020Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",OPTIMA @ TANAH MERAH,-,3.1
2019Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",OPTIMA @ TANAH MERAH,-,3.08
2019Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",OPTIMA @ TANAH MERAH,-,2.88
2020Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",OPTIMA @ TANAH MERAH,-,3.21
2019Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",OPTIMA @ TANAH MERAH,-,3.06
2019Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",OPTIMA @ TANAH MERAH,-,3.01
2020Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",OPTIMA @ TANAH MERAH,-,3.18
2018Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",THE GLADES,-,3.86
2018Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",THE GLADES,-,4
2018Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",THE GLADES,-,3.96
2018Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",THE GLADES,-,3.95
2019Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",THE GLADES,-,3.97
2020Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",THE GLADES,-,3.81
2019Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",THE GLADES,-,4.03
2019Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",THE GLADES,-,3.89
2020Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",THE GLADES,-,3.74
2020Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",THE GLADES,-,4.14
2019Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",THE GLADES,-,3.85
2020Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",THE GLADES,-,3.77
2018Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",CHANGI GREEN,-,2.15
2019Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",CHANGI GREEN,-,2.2
2018Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",CHANGI GREEN,-,2.18
2018Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",CHANGI GREEN,-,2.1
2018Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",CHANGI GREEN,-,2.29
2019Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",CHANGI GREEN,-,2.25
2020Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",CHANGI GREEN,-,2.2
2019Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",CHANGI GREEN,-,2.05
2019Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",CHANGI GREEN,-,2.15
2020Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",CHANGI GREEN,-,2.2
2020Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",CHANGI GREEN,-,2.15
2020Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",CHANGI GREEN,-,2.3
2018Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",BEDOK RESIDENCES,-,3.57
2019Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",BEDOK RESIDENCES,-,3.96
2018Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",BEDOK RESIDENCES,-,4.22
2018Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",BEDOK RESIDENCES,-,3.94
2018Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",BEDOK RESIDENCES,-,3.96
2019Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",BEDOK RESIDENCES,-,4.05
2020Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",BEDOK RESIDENCES,-,3.81
2019Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",BEDOK RESIDENCES,-,3.88
2019Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",BEDOK RESIDENCES,-,3.78
2020Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",BEDOK RESIDENCES,-,4.05
2020Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",BEDOK RESIDENCES,-,3.9
2020Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",BEDOK RESIDENCES,-,3.82
2018Q4,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE MADEIRA,-,2.11
2018Q1,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE MADEIRA,-,2.26
2018Q3,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE MADEIRA,-,2.22
2018Q2,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE MADEIRA,-,2.2
2019Q4,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE MADEIRA,-,2.16
2020Q2,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE MADEIRA,-,2.24
2019Q1,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE MADEIRA,-,2.05
2019Q3,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE MADEIRA,-,2.38
2020Q3,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE MADEIRA,-,2.2
2020Q1,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE MADEIRA,-,2.23
2019Q2,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE MADEIRA,-,2.32
2020Q4,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE MADEIRA,-,2.24
2018Q1,Condo,9,"Orchard, Cairnhill, River Valley",RIVERGATE,-,4.38
2018Q3,Condo,9,"Orchard, Cairnhill, River Valley",RIVERGATE,-,4.44
2018Q2,Condo,9,"Orchard, Cairnhill, River Valley",RIVERGATE,-,4.7
2018Q4,Condo,9,"Orchard, Cairnhill, River Valley",RIVERGATE,-,4.41
2020Q2,Condo,9,"Orchard, Cairnhill, River Valley",RIVERGATE,-,4.71
2019Q1,Condo,9,"Orchard, Cairnhill, River Valley",RIVERGATE,-,4.24
2019Q3,Condo,9,"Orchard, Cairnhill, River Valley",RIVERGATE,-,4.36
2020Q1,Condo,9,"Orchard, Cairnhill, River Valley",RIVERGATE,-,4.38
2020Q3,Condo,9,"Orchard, Cairnhill, River Valley",RIVERGATE,-,4.36
2019Q2,Condo,9,"Orchard, Cairnhill, River Valley",RIVERGATE,-,4.58
2019Q4,Condo,9,"Orchard, Cairnhill, River Valley",RIVERGATE,-,4.45
2020Q4,Condo,9,"Orchard, Cairnhill, River Valley",RIVERGATE,-,4.41
2018Q4,Condo,9,"Orchard, Cairnhill, River Valley",THE BOUTIQ,-,4.7
2018Q1,Condo,9,"Orchard, Cairnhill, River Valley",THE BOUTIQ,-,4.7
2018Q3,Condo,9,"Orchard, Cairnhill, River Valley",THE BOUTIQ,-,4.87
2018Q2,Condo,9,"Orchard, Cairnhill, River Valley",THE BOUTIQ,-,4.94
2020Q2,Condo,9,"Orchard, Cairnhill, River Valley",THE BOUTIQ,-,5.09
2019Q1,Condo,9,"Orchard, Cairnhill, River Valley",THE BOUTIQ,-,4.73
2019Q3,Condo,9,"Orchard, Cairnhill, River Valley",THE BOUTIQ,-,5.07
2020Q3,Condo,9,"Orchard, Cairnhill, River Valley",THE BOUTIQ,-,4.7
2020Q1,Condo,9,"Orchard, Cairnhill, River Valley",THE BOUTIQ,-,4.8
2019Q2,Condo,9,"Orchard, Cairnhill, River Valley",THE BOUTIQ,-,4.93
2020Q4,Condo,9,"Orchard, Cairnhill, River Valley",THE BOUTIQ,-,4.55
2018Q1,Condo,9,"Orchard, Cairnhill, River Valley",HILLTOPS,-,6.03
2018Q3,Condo,9,"Orchard, Cairnhill, River Valley",HILLTOPS,-,6.15
2018Q2,Condo,9,"Orchard, Cairnhill, River Valley",HILLTOPS,-,6.57
2019Q1,Condo,9,"Orchard, Cairnhill, River Valley",HILLTOPS,-,6.13
2019Q3,Condo,9,"Orchard, Cairnhill, River Valley",HILLTOPS,-,6.25
2020Q1,Condo,9,"Orchard, Cairnhill, River Valley",HILLTOPS,-,6.03
2019Q2,Condo,9,"Orchard, Cairnhill, River Valley",HILLTOPS,-,5.99
2019Q4,Condo,9,"Orchard, Cairnhill, River Valley",HILLTOPS,-,6.06
2020Q3,Condo,9,"Orchard, Cairnhill, River Valley",HILLTOPS,-,5.75
2020Q2,Condo,9,"Orchard, Cairnhill, River Valley",HILLTOPS,-,6.49
2020Q4,Condo,9,"Orchard, Cairnhill, River Valley",HILLTOPS,-,5.79
2018Q4,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LINEAR,-,2.1
2020Q3,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",THE LINEAR,-,2.12
2019Q1,Condo,22,Jurong,LAKESIDE APARTMENTS,-,1.77
2019Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",LEEDON 2,-,3.6
